Task ID,Occupation (O*NET-SOC Title),Task,User ID,Date,Self-reported Expertise,Automation Desire Rating,Time,Core Skill Rating,Job Security Rating,Enjoyment Rating,Reasons for Automation Desire - Free Time,Reasons for Automation Desire - Repetitive,Reasons for Automation Desire - Human Error,Reasons for Automation Desire - Stress,Reasons for Automation Desire - Difficulty,Reasons for Automation Desire - Scale,Physical Action Requirement,Interpersonal Communication Requirement,Involved Uncertainty,Domain Expertise Requirement,Human Agency Scale Rating,Reasons for Human Agency - Physical,Reasons for Human Agency - Control,Reasons for Human Agency - Domain Knowledge,Reasons for Human Agency - Empathy,Reasons for Human Agency - Quality Oversight,Reasons for Human Agency - Dynamic,Reasons for Human Agency - Ethical
18101,Health Informatics Specialists,"Identify, collect, record, or analyze data relevant to the nursing care of patients.",87a33d36-2b60-436e-bec1-13ea915270d0,26/04/2025,Average,4,2,3,1,2,True,True,True,False,False,False,3,4,3,3,3,False,False,False,True,True,False,False
18100,Health Informatics Specialists,"Develop strategies, policies or procedures for introducing, evaluating, or modifying information technology applied to nursing practice, administration, education, or research.",87a33d36-2b60-436e-bec1-13ea915270d0,26/04/2025,Average,4,1,3,1,2,False,True,False,False,False,False,2,4,2,3,3,False,False,True,True,False,False,False
18088,Health Informatics Specialists,"Design, develop, select, test, implement, and evaluate new or modified informatics solutions, data structures, and decision-support mechanisms to support patients, health care professionals, and their information management and human-computer and human-technology interactions within health care contexts.",5a0dc188-abba-4b12-87c9-3d9255474d45,26/04/2025,Average,2,1,2,1,2,False,False,False,False,False,False,1,3,2,2,3,False,False,False,True,False,False,False
18101,Health Informatics Specialists,"Identify, collect, record, or analyze data relevant to the nursing care of patients.",5a0dc188-abba-4b12-87c9-3d9255474d45,26/04/2025,Average,1,2,2,3,2,False,False,False,False,False,False,1,1,3,4,4,False,False,False,False,False,False,True
18090,Health Informatics Specialists,"Translate nursing practice information between nurses and systems engineers, analysts, or designers, using object-oriented models or other techniques.",c7b5e5a4-0ab6-4fa2-85f8-0d769e642af2,26/04/2025,Average,3,2,1,1,2,True,True,False,False,False,False,1,1,1,4,2,False,False,False,False,False,False,False
18088,Health Informatics Specialists,"Design, develop, select, test, implement, and evaluate new or modified informatics solutions, data structures, and decision-support mechanisms to support patients, health care professionals, and their information management and human-computer and human-technology interactions within health care contexts.",c7b5e5a4-0ab6-4fa2-85f8-0d769e642af2,26/04/2025,Average,1,1,3,3,3,False,False,False,False,False,False,3,3,3,3,4,False,True,True,False,True,True,True
18094,Health Informatics Specialists,"Analyze and interpret patient, nursing, or information systems data to improve nursing services.",c7b5e5a4-0ab6-4fa2-85f8-0d769e642af2,26/04/2025,Expert,1,5,5,4,4,False,False,False,False,False,False,1,4,5,5,4,False,True,True,True,True,True,True
18093,Health Informatics Specialists,"Develop, implement, or evaluate health information technology applications, tools, processes, or structures to assist nurses with data management.",c7b5e5a4-0ab6-4fa2-85f8-0d769e642af2,26/04/2025,Expert,2,4,4,4,4,False,False,False,False,False,False,2,4,4,5,4,False,False,True,True,True,True,True
18095,Health Informatics Specialists,"Analyze computer and information technologies to determine applicability to nursing practice, education, administration, and research.",c7b5e5a4-0ab6-4fa2-85f8-0d769e642af2,26/04/2025,Expert,2,5,5,2,4,False,False,False,False,False,False,1,3,3,5,3,False,False,False,False,True,True,True
18101,Health Informatics Specialists,"Identify, collect, record, or analyze data relevant to the nursing care of patients.",c7b5e5a4-0ab6-4fa2-85f8-0d769e642af2,26/04/2025,Expert,2,5,5,2,5,False,False,False,False,False,False,2,5,3,5,5,False,False,True,True,True,True,True
18100,Health Informatics Specialists,"Develop strategies, policies or procedures for introducing, evaluating, or modifying information technology applied to nursing practice, administration, education, or research.",c7b5e5a4-0ab6-4fa2-85f8-0d769e642af2,26/04/2025,Expert,1,4,5,2,4,False,False,False,False,False,False,1,1,3,3,2,False,False,False,False,False,False,False
18094,Health Informatics Specialists,"Analyze and interpret patient, nursing, or information systems data to improve nursing services.",51567888-5fff-465f-9d43-fa7b3d99f12f,26/04/2025,Average,5,1,1,1,1,True,False,False,False,False,False,1,3,2,3,1,False,False,False,False,False,False,False
18101,Health Informatics Specialists,"Identify, collect, record, or analyze data relevant to the nursing care of patients.",51567888-5fff-465f-9d43-fa7b3d99f12f,26/04/2025,Expert,4,3,4,4,2,True,False,False,False,False,True,1,3,2,3,2,False,False,False,False,False,False,False
18088,Health Informatics Specialists,"Design, develop, select, test, implement, and evaluate new or modified informatics solutions, data structures, and decision-support mechanisms to support patients, health care professionals, and their information management and human-computer and human-technology interactions within health care contexts.",2370145b-f4f7-46ea-8d3f-62ded48d67c6,26/04/2025,Expert,3,3,4,3,4,True,False,True,False,False,True,4,5,3,3,4,True,True,True,True,True,True,True
18094,Health Informatics Specialists,"Analyze and interpret patient, nursing, or information systems data to improve nursing services.",2370145b-f4f7-46ea-8d3f-62ded48d67c6,26/04/2025,Expert,4,4,3,3,4,True,False,True,False,True,True,4,4,5,4,5,True,False,True,True,True,True,True
18093,Health Informatics Specialists,"Develop, implement, or evaluate health information technology applications, tools, processes, or structures to assist nurses with data management.",2370145b-f4f7-46ea-8d3f-62ded48d67c6,26/04/2025,Expert,3,4,4,4,4,False,True,False,True,False,True,3,3,4,3,4,True,True,True,True,False,True,True
18101,Health Informatics Specialists,"Identify, collect, record, or analyze data relevant to the nursing care of patients.",2370145b-f4f7-46ea-8d3f-62ded48d67c6,26/04/2025,Expert,4,4,4,4,4,True,True,False,True,True,True,4,4,4,4,2,False,False,False,False,False,False,False
18092,Health Informatics Specialists,Use informatics science to design or implement health information technology applications for resolution of clinical or health care administrative problems.,2370145b-f4f7-46ea-8d3f-62ded48d67c6,26/04/2025,Expert,3,4,4,4,3,True,True,False,True,True,False,4,4,4,4,1,False,False,False,False,False,False,False
18103,Health Informatics Specialists,Provide consultation to nurses regarding hardware or software configuration.,2370145b-f4f7-46ea-8d3f-62ded48d67c6,26/04/2025,Average,1,3,3,3,2,False,False,False,False,False,False,4,4,3,4,1,False,False,False,False,False,False,False
18095,Health Informatics Specialists,"Analyze computer and information technologies to determine applicability to nursing practice, education, administration, and research.",2370145b-f4f7-46ea-8d3f-62ded48d67c6,26/04/2025,Average,1,4,2,4,3,False,False,False,False,False,False,4,3,4,3,1,False,False,False,False,False,False,False
5314,Information Security Analysts,"Develop plans to safeguard computer files against accidental or unauthorized modification, destruction, or disclosure and to meet emergency data processing needs.",f5550885-59e9-40ae-8ea9-5fddb6988dad,20/02/2025,Average,3,3,3,1,3,True,False,False,False,False,False,5,3,5,3,2,False,False,False,False,False,False,False
5316,Information Security Analysts,Monitor current reports of computer viruses to determine when to update virus protection systems.,f5550885-59e9-40ae-8ea9-5fddb6988dad,20/02/2025,Expert,3,4,3,1,4,True,False,False,False,False,False,2,2,2,2,1,False,False,False,False,False,False,False
5317,Information Security Analysts,"Modify computer security files to incorporate new software, correct errors, or change individual access status.",f5550885-59e9-40ae-8ea9-5fddb6988dad,20/02/2025,Average,2,2,3,1,3,False,False,False,False,False,False,3,1,3,2,2,False,False,False,False,False,False,False
5322,Information Security Analysts,"Document computer security and emergency measures policies, procedures, and tests.",f5550885-59e9-40ae-8ea9-5fddb6988dad,20/02/2025,Average,2,2,2,1,3,False,False,False,False,False,False,2,2,2,2,1,False,False,False,False,False,False,False
5319,Information Security Analysts,Monitor use of data files and regulate access to safeguard information in computer files.,f5550885-59e9-40ae-8ea9-5fddb6988dad,20/02/2025,Average,2,2,2,2,3,False,False,False,False,False,False,2,3,3,2,1,False,False,False,False,False,False,False
5314,Information Security Analysts,"Develop plans to safeguard computer files against accidental or unauthorized modification, destruction, or disclosure and to meet emergency data processing needs.",b386f3af-086c-4ea8-9d52-c99494162f0e,20/02/2025,Expert,2,3,3,1,5,False,False,False,False,False,False,5,2,2,5,2,False,False,False,False,False,False,False
5317,Information Security Analysts,"Modify computer security files to incorporate new software, correct errors, or change individual access status.",b386f3af-086c-4ea8-9d52-c99494162f0e,20/02/2025,Expert,2,3,3,1,5,False,False,False,False,False,False,3,2,4,5,2,False,False,False,False,False,False,False
5319,Information Security Analysts,Monitor use of data files and regulate access to safeguard information in computer files.,b386f3af-086c-4ea8-9d52-c99494162f0e,20/02/2025,Expert,2,4,3,1,5,False,False,False,False,False,False,2,1,3,5,2,False,False,False,False,False,False,False
5316,Information Security Analysts,Monitor current reports of computer viruses to determine when to update virus protection systems.,b386f3af-086c-4ea8-9d52-c99494162f0e,20/02/2025,Expert,2,3,3,1,5,False,False,False,False,False,False,2,2,2,5,2,False,False,False,False,False,False,False
5322,Information Security Analysts,"Document computer security and emergency measures policies, procedures, and tests.",b386f3af-086c-4ea8-9d52-c99494162f0e,20/02/2025,Expert,2,3,4,1,5,False,False,False,False,False,False,5,1,4,5,2,False,False,False,False,False,False,False
5314,Information Security Analysts,"Develop plans to safeguard computer files against accidental or unauthorized modification, destruction, or disclosure and to meet emergency data processing needs.",66722641-a04d-4980-b4d4-953ec12819a2,20/02/2025,Novice,1,1,2,4,5,False,False,False,False,False,False,1,4,4,4,3,False,False,False,False,False,False,False
5316,Information Security Analysts,Monitor current reports of computer viruses to determine when to update virus protection systems.,66722641-a04d-4980-b4d4-953ec12819a2,20/02/2025,Average,2,1,5,3,5,False,False,False,False,False,False,1,4,3,5,3,False,False,False,False,False,False,False
5316,Information Security Analysts,Monitor current reports of computer viruses to determine when to update virus protection systems.,9edab1e8-d79b-42e1-bb38-8cae659137c7,20/02/2025,Average,4,1,1,1,2,True,False,False,True,True,False,1,4,5,2,4,False,False,False,False,False,False,False
5317,Information Security Analysts,"Modify computer security files to incorporate new software, correct errors, or change individual access status.",9edab1e8-d79b-42e1-bb38-8cae659137c7,20/02/2025,Expert,2,1,2,1,2,False,False,False,False,False,False,1,4,5,3,5,False,False,False,False,False,False,False
5314,Information Security Analysts,"Develop plans to safeguard computer files against accidental or unauthorized modification, destruction, or disclosure and to meet emergency data processing needs.",e50ffa47-9c96-433a-ae73-3b4c441bdc18,20/02/2025,Average,3,1,1,1,2,False,True,False,True,True,False,1,1,4,3,4,False,False,False,False,False,False,False
5322,Information Security Analysts,"Document computer security and emergency measures policies, procedures, and tests.",e50ffa47-9c96-433a-ae73-3b4c441bdc18,20/02/2025,Expert,5,2,4,4,1,True,True,False,False,False,True,1,1,2,3,1,False,False,False,False,False,False,False
5319,Information Security Analysts,Monitor use of data files and regulate access to safeguard information in computer files.,e50ffa47-9c96-433a-ae73-3b4c441bdc18,20/02/2025,Average,5,1,1,1,1,False,True,True,False,False,True,1,2,5,5,3,False,False,False,False,False,False,False
5316,Information Security Analysts,Monitor current reports of computer viruses to determine when to update virus protection systems.,cac6b867-ca58-4422-aab4-c9136de43d8e,20/02/2025,Expert,4,1,3,2,3,True,False,True,False,False,True,1,1,1,2,2,False,False,False,False,False,False,False
5317,Information Security Analysts,"Modify computer security files to incorporate new software, correct errors, or change individual access status.",cac6b867-ca58-4422-aab4-c9136de43d8e,20/02/2025,Expert,3,3,4,2,4,True,False,False,False,False,False,1,2,2,4,4,False,False,False,False,False,False,False
5322,Information Security Analysts,"Document computer security and emergency measures policies, procedures, and tests.",cac6b867-ca58-4422-aab4-c9136de43d8e,20/02/2025,Expert,3,4,5,4,3,False,True,True,True,True,False,1,2,5,4,4,False,False,False,False,False,False,False
5319,Information Security Analysts,Monitor use of data files and regulate access to safeguard information in computer files.,cac6b867-ca58-4422-aab4-c9136de43d8e,20/02/2025,Expert,5,2,2,1,2,True,True,True,False,False,True,1,1,2,2,2,False,False,False,False,False,False,False
5314,Information Security Analysts,"Develop plans to safeguard computer files against accidental or unauthorized modification, destruction, or disclosure and to meet emergency data processing needs.",524d0d50-510f-4b2b-a2da-e8449c9f5740,19/03/2025,Average,3,5,5,3,5,True,False,True,False,False,True,1,3,5,5,5,True,True,False,False,True,False,True
5317,Information Security Analysts,"Modify computer security files to incorporate new software, correct errors, or change individual access status.",524d0d50-510f-4b2b-a2da-e8449c9f5740,19/03/2025,Expert,3,4,5,3,4,True,False,True,False,False,True,1,3,5,5,4,False,False,False,False,True,False,True
5319,Information Security Analysts,Monitor use of data files and regulate access to safeguard information in computer files.,524d0d50-510f-4b2b-a2da-e8449c9f5740,19/03/2025,Average,4,3,3,2,3,True,False,True,False,False,True,1,2,3,3,3,False,False,False,False,True,False,False
5316,Information Security Analysts,Monitor current reports of computer viruses to determine when to update virus protection systems.,524d0d50-510f-4b2b-a2da-e8449c9f5740,19/03/2025,Expert,4,3,5,1,4,True,False,True,False,False,True,1,2,3,4,4,False,True,False,False,True,False,False
5322,Information Security Analysts,"Document computer security and emergency measures policies, procedures, and tests.",524d0d50-510f-4b2b-a2da-e8449c9f5740,19/03/2025,Expert,4,2,3,1,3,True,True,True,False,False,True,1,2,2,3,3,False,False,False,False,True,False,True
5314,Information Security Analysts,"Develop plans to safeguard computer files against accidental or unauthorized modification, destruction, or disclosure and to meet emergency data processing needs.",e0720bd8-6d60-4a47-a213-5845745df98f,18/03/2025,Average,3,3,4,1,4,False,False,False,False,True,True,4,3,1,4,3,True,False,False,False,False,False,False
5322,Information Security Analysts,"Document computer security and emergency measures policies, procedures, and tests.",e0720bd8-6d60-4a47-a213-5845745df98f,18/03/2025,Novice,4,2,2,4,1,True,False,True,False,False,True,3,1,3,2,3,False,True,True,False,False,False,False
5322,Information Security Analysts,"Document computer security and emergency measures policies, procedures, and tests.",7b263c2b-d5f0-4239-b04f-fd91b303b72c,18/03/2025,Average,5,1,2,3,1,True,True,False,False,False,False,2,4,3,2,3,True,True,True,False,False,False,False
5319,Information Security Analysts,Monitor use of data files and regulate access to safeguard information in computer files.,7b263c2b-d5f0-4239-b04f-fd91b303b72c,18/03/2025,Novice,5,3,3,2,1,True,True,False,False,False,False,4,1,2,3,4,False,False,False,False,True,True,False
5317,Information Security Analysts,"Modify computer security files to incorporate new software, correct errors, or change individual access status.",5f323ad2-0e4b-459f-9320-4c0c705dcc0f,19/03/2025,Expert,4,2,4,1,4,True,False,True,False,False,True,4,4,4,2,4,True,True,False,True,True,True,True
5322,Information Security Analysts,"Document computer security and emergency measures policies, procedures, and tests.",5f323ad2-0e4b-459f-9320-4c0c705dcc0f,19/03/2025,Expert,3,3,2,2,3,True,False,True,False,False,True,3,3,3,3,3,True,True,True,True,False,True,False
5319,Information Security Analysts,Monitor use of data files and regulate access to safeguard information in computer files.,5f323ad2-0e4b-459f-9320-4c0c705dcc0f,19/03/2025,Average,4,3,3,3,3,True,False,True,False,False,True,2,2,3,4,4,True,True,False,True,False,True,True
5314,Information Security Analysts,"Develop plans to safeguard computer files against accidental or unauthorized modification, destruction, or disclosure and to meet emergency data processing needs.",9072a21c-bcac-4c57-a9c9-abb87ac3ae16,19/03/2025,Expert,3,3,2,2,4,True,False,False,False,False,True,2,4,3,3,3,False,True,False,False,True,False,False
5316,Information Security Analysts,Monitor current reports of computer viruses to determine when to update virus protection systems.,9072a21c-bcac-4c57-a9c9-abb87ac3ae16,19/03/2025,Expert,3,1,3,2,3,True,True,False,False,False,False,2,2,2,3,2,False,False,False,False,False,False,False
5317,Information Security Analysts,"Modify computer security files to incorporate new software, correct errors, or change individual access status.",9072a21c-bcac-4c57-a9c9-abb87ac3ae16,19/03/2025,Expert,2,2,3,2,4,False,False,False,False,False,False,3,2,3,3,2,False,False,False,False,False,False,False
5322,Information Security Analysts,"Document computer security and emergency measures policies, procedures, and tests.",9072a21c-bcac-4c57-a9c9-abb87ac3ae16,19/03/2025,Expert,1,3,4,1,4,False,False,False,False,False,False,4,2,4,4,1,False,False,False,False,False,False,False
5319,Information Security Analysts,Monitor use of data files and regulate access to safeguard information in computer files.,9072a21c-bcac-4c57-a9c9-abb87ac3ae16,19/03/2025,Expert,2,4,3,3,5,False,False,False,False,False,False,3,2,3,4,3,False,True,False,False,True,False,True
5314,Information Security Analysts,"Develop plans to safeguard computer files against accidental or unauthorized modification, destruction, or disclosure and to meet emergency data processing needs.",2ad5b4b0-a933-4199-b9fe-f30a73021fbd,04/04/2025,Novice,3,2,3,3,4,True,True,True,False,False,True,3,4,5,3,4,True,False,False,False,False,False,False
5319,Information Security Analysts,Monitor use of data files and regulate access to safeguard information in computer files.,2ad5b4b0-a933-4199-b9fe-f30a73021fbd,04/04/2025,Average,3,2,3,3,4,True,True,True,False,False,False,2,4,4,3,3,False,False,False,False,True,False,True
5314,Information Security Analysts,"Develop plans to safeguard computer files against accidental or unauthorized modification, destruction, or disclosure and to meet emergency data processing needs.",cfd98150-ef49-41ca-b15e-04ba3bd1314c,16/04/2025,Average,3,1,3,1,3,True,True,True,False,False,True,1,3,2,5,3,False,False,True,True,True,False,True
5316,Information Security Analysts,Monitor current reports of computer viruses to determine when to update virus protection systems.,cfd98150-ef49-41ca-b15e-04ba3bd1314c,16/04/2025,Expert,5,3,5,1,5,True,False,True,False,False,True,1,1,3,5,2,False,False,False,False,False,False,False
5317,Information Security Analysts,"Modify computer security files to incorporate new software, correct errors, or change individual access status.",cfd98150-ef49-41ca-b15e-04ba3bd1314c,16/04/2025,Expert,3,3,5,1,5,True,False,True,True,False,True,5,4,5,5,4,True,True,True,True,True,True,True
5322,Information Security Analysts,"Document computer security and emergency measures policies, procedures, and tests.",cfd98150-ef49-41ca-b15e-04ba3bd1314c,16/04/2025,Expert,5,2,5,1,2,True,True,True,False,False,True,1,5,1,5,3,False,False,True,True,True,True,True
5319,Information Security Analysts,Monitor use of data files and regulate access to safeguard information in computer files.,cfd98150-ef49-41ca-b15e-04ba3bd1314c,16/04/2025,Expert,5,3,5,1,5,True,True,True,False,False,True,1,1,2,5,2,False,False,False,False,False,False,False
16157,Information Technology Project Managers,Monitor or track project milestones and deliverables.,231576cd-4cc2-4dee-91cb-6bb0105d06db,21/01/2025,Average,4,2,4,1,2,True,True,False,False,False,False,1,3,2,3,3,False,False,False,True,True,True,True
16159,Information Technology Project Managers,"Initiate, review, or approve modifications to project plans.",231576cd-4cc2-4dee-91cb-6bb0105d06db,21/01/2025,Average,2,1,3,1,3,False,False,False,False,False,False,1,4,3,4,2,False,False,False,False,False,False,False
16151,Information Technology Project Managers,Perform risk assessments to develop response strategies.,231576cd-4cc2-4dee-91cb-6bb0105d06db,21/01/2025,Average,2,2,5,2,5,False,False,False,False,False,False,2,3,4,4,4,True,True,True,True,True,True,True
16152,Information Technology Project Managers,"Submit project deliverables, ensuring adherence to quality standards.",231576cd-4cc2-4dee-91cb-6bb0105d06db,21/01/2025,Average,4,1,3,1,1,True,True,False,False,False,False,1,3,2,4,3,False,True,True,True,True,True,False
16170,Information Technology Project Managers,"Develop or update project plans for information technology projects including information such as project objectives, technologies, systems, information specifications, schedules, funding, and staffing.",231576cd-4cc2-4dee-91cb-6bb0105d06db,21/01/2025,Novice,1,1,3,1,2,False,False,False,False,False,False,1,4,4,4,5,False,True,True,True,True,True,True
16168,Information Technology Project Managers,"Prepare project status reports by collecting, analyzing, and summarizing information and trends.",231576cd-4cc2-4dee-91cb-6bb0105d06db,21/01/2025,Average,2,2,4,1,2,False,False,False,False,False,False,1,4,2,4,4,False,False,True,True,True,True,True
16170,Information Technology Project Managers,"Develop or update project plans for information technology projects including information such as project objectives, technologies, systems, information specifications, schedules, funding, and staffing.",2e027f5b-019e-4215-ae3c-180cf6c576ff,22/01/2025,Expert,5,5,5,5,5,False,False,True,False,False,False,5,5,5,5,5,False,False,True,False,False,False,False
16151,Information Technology Project Managers,Perform risk assessments to develop response strategies.,2e027f5b-019e-4215-ae3c-180cf6c576ff,22/01/2025,Expert,5,5,5,5,5,False,False,True,False,False,False,5,5,5,5,5,False,False,False,True,False,False,False
16157,Information Technology Project Managers,Monitor or track project milestones and deliverables.,779c682a-290e-4ce7-8ea9-bfa1755b3d00,09/03/2025,Novice,3,1,4,3,1,False,True,True,False,False,False,2,4,4,1,1,False,False,False,False,False,False,False
16168,Information Technology Project Managers,"Prepare project status reports by collecting, analyzing, and summarizing information and trends.",779c682a-290e-4ce7-8ea9-bfa1755b3d00,09/03/2025,Novice,4,4,3,2,1,False,False,True,True,True,False,4,1,4,3,3,True,False,False,False,False,False,False
16157,Information Technology Project Managers,Monitor or track project milestones and deliverables.,032bd8a8-0ec1-4bc4-8b99-e27ee620e926,12/03/2025,Expert,3,2,4,2,2,True,True,False,False,False,False,2,3,3,3,3,False,False,False,True,True,True,False
16152,Information Technology Project Managers,"Submit project deliverables, ensuring adherence to quality standards.",032bd8a8-0ec1-4bc4-8b99-e27ee620e926,12/03/2025,Expert,2,2,3,3,3,False,False,False,False,False,False,3,3,3,4,4,False,True,True,True,True,False,False
16159,Information Technology Project Managers,"Initiate, review, or approve modifications to project plans.",032bd8a8-0ec1-4bc4-8b99-e27ee620e926,12/03/2025,Expert,2,1,3,2,3,False,False,False,False,False,False,4,4,3,4,5,False,True,True,True,True,True,False
16170,Information Technology Project Managers,"Develop or update project plans for information technology projects including information such as project objectives, technologies, systems, information specifications, schedules, funding, and staffing.",032bd8a8-0ec1-4bc4-8b99-e27ee620e926,12/03/2025,Average,3,1,3,2,2,True,True,False,True,False,True,3,2,2,3,3,False,False,False,False,True,True,False
16151,Information Technology Project Managers,Perform risk assessments to develop response strategies.,032bd8a8-0ec1-4bc4-8b99-e27ee620e926,12/03/2025,Novice,4,1,2,1,2,True,False,True,False,True,False,2,2,3,3,2,False,False,False,False,False,False,False
16168,Information Technology Project Managers,"Prepare project status reports by collecting, analyzing, and summarizing information and trends.",032bd8a8-0ec1-4bc4-8b99-e27ee620e926,12/03/2025,Expert,3,2,3,2,3,True,False,True,False,False,True,2,1,1,2,2,False,False,False,False,False,False,False
16167,Information Technology Project Managers,"Assign duties, responsibilities, and spans of authority to project personnel.",032bd8a8-0ec1-4bc4-8b99-e27ee620e926,12/03/2025,Average,3,1,1,2,2,True,False,False,False,False,False,2,3,2,3,3,False,False,False,True,True,False,False
16151,Information Technology Project Managers,Perform risk assessments to develop response strategies.,4f4b2c03-168a-43c0-8feb-8e65c1b69772,20/03/2025,Average,2,2,2,2,2,False,False,False,False,False,False,2,2,2,2,2,False,False,False,False,False,False,False
16171,Information Technology Project Managers,Develop and manage work breakdown structure (WBS) of information technology projects.,4f4b2c03-168a-43c0-8feb-8e65c1b69772,20/03/2025,Average,3,3,3,3,3,False,True,False,False,True,False,3,2,3,3,1,False,False,False,False,False,False,False
16167,Information Technology Project Managers,"Assign duties, responsibilities, and spans of authority to project personnel.",4f4b2c03-168a-43c0-8feb-8e65c1b69772,20/03/2025,Expert,3,3,3,3,3,False,False,False,False,False,True,3,3,4,3,2,False,False,False,False,False,False,False
16157,Information Technology Project Managers,Monitor or track project milestones and deliverables.,f4340410-e0b8-4330-9692-cf172bfe8eae,14/03/2025,Expert,3,4,3,3,3,False,False,False,False,False,True,1,4,4,5,4,False,False,True,True,True,True,True
16152,Information Technology Project Managers,"Submit project deliverables, ensuring adherence to quality standards.",f4340410-e0b8-4330-9692-cf172bfe8eae,14/03/2025,Average,3,3,3,4,3,False,False,False,False,False,True,1,4,4,5,4,False,False,False,True,True,True,False
16159,Information Technology Project Managers,"Initiate, review, or approve modifications to project plans.",f4340410-e0b8-4330-9692-cf172bfe8eae,14/03/2025,Average,3,2,3,3,3,True,True,False,False,False,False,1,4,3,5,4,False,True,False,True,False,False,False
16170,Information Technology Project Managers,"Develop or update project plans for information technology projects including information such as project objectives, technologies, systems, information specifications, schedules, funding, and staffing.",f4340410-e0b8-4330-9692-cf172bfe8eae,14/03/2025,Average,3,3,3,3,3,False,False,False,False,False,True,3,4,4,4,4,False,False,True,True,False,False,False
16167,Information Technology Project Managers,"Assign duties, responsibilities, and spans of authority to project personnel.",f4340410-e0b8-4330-9692-cf172bfe8eae,14/03/2025,Average,2,3,3,4,3,False,False,False,False,False,False,3,4,4,4,4,False,True,True,True,False,False,False
16152,Information Technology Project Managers,"Submit project deliverables, ensuring adherence to quality standards.",9829fdbf-4224-446f-8433-ad68a40d9baf,19/03/2025,Average,4,3,3,1,4,True,False,True,False,False,True,4,3,3,3,3,True,True,False,False,False,False,True
16170,Information Technology Project Managers,"Develop or update project plans for information technology projects including information such as project objectives, technologies, systems, information specifications, schedules, funding, and staffing.",9829fdbf-4224-446f-8433-ad68a40d9baf,19/03/2025,Expert,3,3,3,1,3,True,False,False,False,True,True,4,3,3,3,3,True,True,False,True,False,False,False
16168,Information Technology Project Managers,"Prepare project status reports by collecting, analyzing, and summarizing information and trends.",9829fdbf-4224-446f-8433-ad68a40d9baf,19/03/2025,Average,3,4,3,3,2,True,True,False,True,True,False,4,3,3,3,4,False,False,True,True,True,True,True
16157,Information Technology Project Managers,Monitor or track project milestones and deliverables.,1e95ad73-c199-48c4-b2d4-3819f3e5e4db,19/03/2025,Expert,5,2,3,1,2,True,True,True,False,False,True,4,4,4,4,3,False,True,True,True,False,True,False
16159,Information Technology Project Managers,"Initiate, review, or approve modifications to project plans.",1e95ad73-c199-48c4-b2d4-3819f3e5e4db,19/03/2025,Expert,5,1,3,1,1,True,True,True,False,False,False,1,3,2,3,2,False,False,False,False,False,False,False
16168,Information Technology Project Managers,"Prepare project status reports by collecting, analyzing, and summarizing information and trends.",1e95ad73-c199-48c4-b2d4-3819f3e5e4db,19/03/2025,Expert,5,1,2,1,1,True,True,True,False,False,True,1,1,1,2,1,False,False,False,False,False,False,False
16167,Information Technology Project Managers,"Assign duties, responsibilities, and spans of authority to project personnel.",1e95ad73-c199-48c4-b2d4-3819f3e5e4db,19/03/2025,Expert,2,3,4,2,2,False,False,False,False,False,False,1,3,2,2,2,False,False,False,False,False,False,False
16168,Information Technology Project Managers,"Prepare project status reports by collecting, analyzing, and summarizing information and trends.",4f4b2c03-168a-43c0-8feb-8e65c1b69772,20/03/2025,Expert,3,3,3,3,3,False,True,False,True,True,False,2,2,3,2,3,True,False,True,False,False,False,False
16159,Information Technology Project Managers,"Initiate, review, or approve modifications to project plans.",9829fdbf-4224-446f-8433-ad68a40d9baf,19/03/2025,Expert,3,4,4,1,4,True,True,True,False,False,False,4,4,3,3,3,True,False,False,False,True,True,False
16151,Information Technology Project Managers,Perform risk assessments to develop response strategies.,9829fdbf-4224-446f-8433-ad68a40d9baf,19/03/2025,Expert,3,4,3,2,3,True,True,False,True,True,False,3,4,3,4,5,False,True,True,True,True,False,False
16171,Information Technology Project Managers,Develop and manage work breakdown structure (WBS) of information technology projects.,9829fdbf-4224-446f-8433-ad68a40d9baf,19/03/2025,Expert,3,4,3,1,3,True,True,True,True,False,False,3,3,3,3,4,True,True,True,True,True,False,False
16167,Information Technology Project Managers,"Assign duties, responsibilities, and spans of authority to project personnel.",9829fdbf-4224-446f-8433-ad68a40d9baf,19/03/2025,Average,3,4,3,1,4,True,True,True,True,False,False,4,4,3,3,4,True,True,True,True,True,False,False
16152,Information Technology Project Managers,"Submit project deliverables, ensuring adherence to quality standards.",1e95ad73-c199-48c4-b2d4-3819f3e5e4db,19/03/2025,Expert,1,2,4,2,3,False,False,False,False,False,False,1,3,2,4,3,False,True,True,False,True,False,False
16170,Information Technology Project Managers,"Develop or update project plans for information technology projects including information such as project objectives, technologies, systems, information specifications, schedules, funding, and staffing.",1e95ad73-c199-48c4-b2d4-3819f3e5e4db,19/03/2025,Expert,3,1,2,1,2,True,False,True,False,False,False,2,4,2,3,3,False,True,True,True,False,False,False
16171,Information Technology Project Managers,Develop and manage work breakdown structure (WBS) of information technology projects.,1e95ad73-c199-48c4-b2d4-3819f3e5e4db,19/03/2025,Expert,5,1,1,5,1,True,True,False,False,False,False,1,1,2,1,2,False,False,False,False,False,False,False
16167,Information Technology Project Managers,"Assign duties, responsibilities, and spans of authority to project personnel.",8a9fb059-9f7e-4609-b589-e775355a1f53,19/03/2025,Novice,5,5,5,5,5,True,False,False,False,False,False,5,5,5,5,4,True,False,False,False,False,False,False
